index orbit1 orbit2 r3 r2 r1 tau
1927 1 1 0 7 7 15
1928 1 1 0 7 7 16
1929 1 1 0 7 7 17
1930 1 1 0 7 7 18
1931 1 1 0 7 7 19
1932 1 1 0 7 7 20
1933 1 1 0 7 8 0
1934 1 1 0 7 8 1
1935 1 1 0 7 8 2
1936 1 1 0 7 8 3
1937 1 1 0 7 8 4
1938 1 1 0 7 8 5
1939 1 1 0 7 8 6
1940 1 1 0 7 8 7
1941 1 1 0 7 8 8
1942 1 1 0 7 8 9
1943 1 1 0 7 8 10
1944 1 1 0 7 8 11
1945 1 1 0 7 8 12
1946 1 1 0 7 8 13
1947 1 1 0 7 8 14
1948 1 1 0 7 8 15
1949 1 1 0 7 8 16
1950 1 1 0 7 8 17
1951 1 1 0 7 8 18
1952 1 1 0 7 8 19
1953 1 1 0 7 8 20
1954 1 1 0 7 9 0
1955 1 1 0 7 9 1
1956 1 1 0 7 9 2
1957 1 1 0 7 9 3
1958 1 1 0 7 9 4
1959 1 1 0 7 9 5
1960 1 1 0 7 9 6
1961 1 1 0 7 9 7
1962 1 1 0 7 9 8
1963 1 1 0 7 9 9
1964 1 1 0 7 9 10
1965 1 1 0 7 9 11
1966 1 1 0 7 9 12
1967 1 1 0 7 9 13
1968 1 1 0 7 9 14
1969 1 1 0 7 9 15
1970 1 1 0 7 9 16
1971 1 1 0 7 9 17
1972 1 1 0 7 9 18
1973 1 1 0 7 9 19
1974 1 1 0 7 9 20
1975 1 1 0 7 10 0
1976 1 1 0 7 10 1
1977 1 1 0 7 10 2
1978 1 1 0 7 10 3
1979 1 1 0 7 10 4
1980 1 1 0 7 10 5
1981 1 1 0 7 10 6
1982 1 1 0 7 10 7
1983 1 1 0 7 10 8
1984 1 1 0 7 10 9
1985 1 1 0 7 10 10
1986 1 1 0 7 10 11
1987 1 1 0 7 10 12
1988 1 1 0 7 10 13
1989 1 1 0 7 10 14
1990 1 1 0 7 10 15
1991 1 1 0 7 10 16
1992 1 1 0 7 10 17
1993 1 1 0 7 10 18
1994 1 1 0 7 10 19
1995 1 1 0 7 10 20
1996 1 1 0 7 11 0
1997 1 1 0 7 11 1
1998 1 1 0 7 11 2
1999 1 1 0 7 11 3
2000 1 1 0 7 11 4
2001 1 1 0 7 11 5
2002 1 1 0 7 11 6
2003 1 1 0 7 11 7
2004 1 1 0 7 11 8
2005 1 1 0 7 11 9
2006 1 1 0 7 11 10
2007 1 1 0 7 11 11
2008 1 1 0 7 11 12
2009 1 1 0 7 11 13
2010 1 1 0 7 11 14
2011 1 1 0 7 11 15
2012 1 1 0 7 11 16
2013 1 1 0 7 11 17
2014 1 1 0 7 11 18
2015 1 1 0 7 11 19
2016 1 1 0 7 11 20
2017 1 1 0 8 0 0
2018 1 1 0 8 0 1
2019 1 1 0 8 0 2
2020 1 1 0 8 0 3
2021 1 1 0 8 0 4
2022 1 1 0 8 0 5
2023 1 1 0 8 0 6
2024 1 1 0 8 0 7
2025 1 1 0 8 0 8
2026 1 1 0 8 0 9
2027 1 1 0 8 0 10
2028 1 1 0 8 0 11
2029 1 1 0 8 0 12
2030 1 1 0 8 0 13
2031 1 1 0 8 0 14
2032 1 1 0 8 0 15
2033 1 1 0 8 0 16
2034 1 1 0 8 0 17
2035 1 1 0 8 0 18
2036 1 1 0 8 0 19
2037 1 1 0 8 0 20
2038 1 1 0 8 1 0
2039 1 1 0 8 1 1
2040 1 1 0 8 1 2
2041 1 1 0 8 1 3
2042 1 1 0 8 1 4
2043 1 1 0 8 1 5
2044 1 1 0 8 1 6
2045 1 1 0 8 1 7
2046 1 1 0 8 1 8
2047 1 1 0 8 1 9
2048 1 1 0 8 1 10
2049 1 1 0 8 1 11
2050 1 1 0 8 1 12
2051 1 1 0 8 1 13
2052 1 1 0 8 1 14
2053 1 1 0 8 1 15
2054 1 1 0 8 1 16
2055 1 1 0 8 1 17
2056 1 1 0 8 1 18
2057 1 1 0 8 1 19
2058 1 1 0 8 1 20
2059 1 1 0 8 2 0
2060 1 1 0 8 2 1
2061 1 1 0 8 2 2
2062 1 1 0 8 2 3
2063 1 1 0 8 2 4
2064 1 1 0 8 2 5
2065 1 1 0 8 2 6
2066 1 1 0 8 2 7
2067 1 1 0 8 2 8
2068 1 1 0 8 2 9
2069 1 1 0 8 2 10
2070 1 1 0 8 2 11
2071 1 1 0 8 2 12
2072 1 1 0 8 2 13
2073 1 1 0 8 2 14
2074 1 1 0 8 2 15
2075 1 1 0 8 2 16
2076 1 1 0 8 2 17
2077 1 1 0 8 2 18
2078 1 1 0 8 2 19
2079 1 1 0 8 2 20
2080 1 1 0 8 3 0
2081 1 1 0 8 3 1
2082 1 1 0 8 3 2
2083 1 1 0 8 3 3
2084 1 1 0 8 3 4
2085 1 1 0 8 3 5
2086 1 1 0 8 3 6
2087 1 1 0 8 3 7
2088 1 1 0 8 3 8
2089 1 1 0 8 3 9
2090 1 1 0 8 3 10
2091 1 1 0 8 3 11
2092 1 1 0 8 3 12
2093 1 1 0 8 3 13
2094 1 1 0 8 3 14
2095 1 1 0 8 3 15
2096 1 1 0 8 3 16
2097 1 1 0 8 3 17
2098 1 1 0 8 3 18
2099 1 1 0 8 3 19
2100 1 1 0 8 3 20
2101 1 1 0 8 4 0
2102 1 1 0 8 4 1
2103 1 1 0 8 4 2
2104 1 1 0 8 4 3
2105 1 1 0 8 4 4
2106 1 1 0 8 4 5
2107 1 1 0 8 4 6
2108 1 1 0 8 4 7
2109 1 1 0 8 4 8
2110 1 1 0 8 4 9
2111 1 1 0 8 4 10
2112 1 1 0 8 4 11
2113 1 1 0 8 4 12
2114 1 1 0 8 4 13
2115 1 1 0 8 4 14
2116 1 1 0 8 4 15
2117 1 1 0 8 4 16
2118 1 1 0 8 4 17
2119 1 1 0 8 4 18
2120 1 1 0 8 4 19
2121 1 1 0 8 4 20
2122 1 1 0 8 5 0
2123 1 1 0 8 5 1
2124 1 1 0 8 5 2
2125 1 1 0 8 5 3
2126 1 1 0 8 5 4
2127 1 1 0 8 5 5
2128 1 1 0 8 5 6
2129 1 1 0 8 5 7
2130 1 1 0 8 5 8
2131 1 1 0 8 5 9
2132 1 1 0 8 5 10
2133 1 1 0 8 5 11
2134 1 1 0 8 5 12
2135 1 1 0 8 5 13
2136 1 1 0 8 5 14
2137 1 1 0 8 5 15
2138 1 1 0 8 5 16
2139 1 1 0 8 5 17
2140 1 1 0 8 5 18
2141 1 1 0 8 5 19
2142 1 1 0 8 5 20
2143 1 1 0 8 6 0
2144 1 1 0 8 6 1
2145 1 1 0 8 6 2
2146 1 1 0 8 6 3
2147 1 1 0 8 6 4
2148 1 1 0 8 6 5
2149 1 1 0 8 6 6
2150 1 1 0 8 6 7
2151 1 1 0 8 6 8
2152 1 1 0 8 6 9
2153 1 1 0 8 6 10
2154 1 1 0 8 6 11
2155 1 1 0 8 6 12
2156 1 1 0 8 6 13
2157 1 1 0 8 6 14
2158 1 1 0 8 6 15
2159 1 1 0 8 6 16
2160 1 1 0 8 6 17
2161 1 1 0 8 6 18
2162 1 1 0 8 6 19
2163 1 1 0 8 6 20
2164 1 1 0 8 7 0
2165 1 1 0 8 7 1
2166 1 1 0 8 7 2
2167 1 1 0 8 7 3
2168 1 1 0 8 7 4
2169 1 1 0 8 7 5
2170 1 1 0 8 7 6
2171 1 1 0 8 7 7
2172 1 1 0 8 7 8
2173 1 1 0 8 7 9
2174 1 1 0 8 7 10
2175 1 1 0 8 7 11
2176 1 1 0 8 7 12
2177 1 1 0 8 7 13
2178 1 1 0 8 7 14
2179 1 1 0 8 7 15
2180 1 1 0 8 7 16
2181 1 1 0 8 7 17
2182 1 1 0 8 7 18
2183 1 1 0 8 7 19
2184 1 1 0 8 7 20
2185 1 1 0 8 8 0
2186 1 1 0 8 8 1
2187 1 1 0 8 8 2
2188 1 1 0 8 8 3
2189 1 1 0 8 8 4
2190 1 1 0 8 8 5
2191 1 1 0 8 8 6
2192 1 1 0 8 8 7
2193 1 1 0 8 8 8
2194 1 1 0 8 8 9
2195 1 1 0 8 8 10
2196 1 1 0 8 8 11
2197 1 1 0 8 8 12
2198 1 1 0 8 8 13
2199 1 1 0 8 8 14
2200 1 1 0 8 8 15
2201 1 1 0 8 8 16
2202 1 1 0 8 8 17
2203 1 1 0 8 8 18
2204 1 1 0 8 8 19
2205 1 1 0 8 8 20
2206 1 1 0 8 9 0
2207 1 1 0 8 9 1
2208 1 1 0 8 9 2
2209 1 1 0 8 9 3
2210 1 1 0 8 9 4
2211 1 1 0 8 9 5
2212 1 1 0 8 9 6
2213 1 1 0 8 9 7
2214 1 1 0 8 9 8
2215 1 1 0 8 9 9
2216 1 1 0 8 9 10
2217 1 1 0 8 9 11
2218 1 1 0 8 9 12
2219 1 1 0 8 9 13
2220 1 1 0 8 9 14
2221 1 1 0 8 9 15
2222 1 1 0 8 9 16
2223 1 1 0 8 9 17
2224 1 1 0 8 9 18
2225 1 1 0 8 9 19
2226 1 1 0 8 9 20
2227 1 1 0 8 10 0
2228 1 1 0 8 10 1
2229 1 1 0 8 10 2
2230 1 1 0 8 10 3
2231 1 1 0 8 10 4
2232 1 1 0 8 10 5
2233 1 1 0 8 10 6
2234 1 1 0 8 10 7
2235 1 1 0 8 10 8
2236 1 1 0 8 10 9
2237 1 1 0 8 10 10
2238 1 1 0 8 10 11
2239 1 1 0 8 10 12
2240 1 1 0 8 10 13
2241 1 1 0 8 10 14
2242 1 1 0 8 10 15
2243 1 1 0 8 10 16
2244 1 1 0 8 10 17
2245 1 1 0 8 10 18
2246 1 1 0 8 10 19
2247 1 1 0 8 10 20
2248 1 1 0 8 11 0
2249 1 1 0 8 11 1
2250 1 1 0 8 11 2
2251 1 1 0 8 11 3
2252 1 1 0 8 11 4
2253 1 1 0 8 11 5
2254 1 1 0 8 11 6
2255 1 1 0 8 11 7
2256 1 1 0 8 11 8
2257 1 1 0 8 11 9
2258 1 1 0 8 11 10
2259 1 1 0 8 11 11
2260 1 1 0 8 11 12
2261 1 1 0 8 11 13
2262 1 1 0 8 11 14
2263 1 1 0 8 11 15
2264 1 1 0 8 11 16
2265 1 1 0 8 11 17
2266 1 1 0 8 11 18
2267 1 1 0 8 11 19
2268 1 1 0 8 11 20
2269 1 1 0 9 0 0
2270 1 1 0 9 0 1
2271 1 1 0 9 0 2
2272 1 1 0 9 0 3
2273 1 1 0 9 0 4
2274 1 1 0 9 0 5
2275 1 1 0 9 0 6
2276 1 1 0 9 0 7
2277 1 1 0 9 0 8
2278 1 1 0 9 0 9
2279 1 1 0 9 0 10
2280 1 1 0 9 0 11
2281 1 1 0 9 0 12
2282 1 1 0 9 0 13
2283 1 1 0 9 0 14
2284 1 1 0 9 0 15
2285 1 1 0 9 0 16
2286 1 1 0 9 0 17
2287 1 1 0 9 0 18
2288 1 1 0 9 0 19
2289 1 1 0 9 0 20
2290 1 1 0 9 1 0
2291 1 1 0 9 1 1
2292 1 1 0 9 1 2
2293 1 1 0 9 1 3
2294 1 1 0 9 1 4
2295 1 1 0 9 1 5
2296 1 1 0 9 1 6
2297 1 1 0 9 1 7
2298 1 1 0 9 1 8
2299 1 1 0 9 1 9
2300 1 1 0 9 1 10
2301 1 1 0 9 1 11
2302 1 1 0 9 1 12
2303 1 1 0 9 1 13
2304 1 1 0 9 1 14
2305 1 1 0 9 1 15
2306 1 1 0 9 1 16
2307 1 1 0 9 1 17
2308 1 1 0 9 1 18
2309 1 1 0 9 1 19
2310 1 1 0 9 1 20
2311 1 1 0 9 2 0
2312 1 1 0 9 2 1
2313 1 1 0 9 2 2
2314 1 1 0 9 2 3
2315 1 1 0 9 2 4
2316 1 1 0 9 2 5
2317 1 1 0 9 2 6
2318 1 1 0 9 2 7
2319 1 1 0 9 2 8
2320 1 1 0 9 2 9
2321 1 1 0 9 2 10
2322 1 1 0 9 2 11
2323 1 1 0 9 2 12
2324 1 1 0 9 2 13
2325 1 1 0 9 2 14
2326 1 1 0 9 2 15
2327 1 1 0 9 2 16
2328 1 1 0 9 2 17
2329 1 1 0 9 2 18
2330 1 1 0 9 2 19
2331 1 1 0 9 2 20
2332 1 1 0 9 3 0
2333 1 1 0 9 3 1
2334 1 1 0 9 3 2
2335 1 1 0 9 3 3
2336 1 1 0 9 3 4
2337 1 1 0 9 3 5
2338 1 1 0 9 3 6
2339 1 1 0 9 3 7
2340 1 1 0 9 3 8
2341 1 1 0 9 3 9
2342 1 1 0 9 3 10
2343 1 1 0 9 3 11
2344 1 1 0 9 3 12
2345 1 1 0 9 3 13
2346 1 1 0 9 3 14
2347 1 1 0 9 3 15
2348 1 1 0 9 3 16
2349 1 1 0 9 3 17
2350 1 1 0 9 3 18
2351 1 1 0 9 3 19
2352 1 1 0 9 3 20
2353 1 1 0 9 4 0
2354 1 1 0 9 4 1
2355 1 1 0 9 4 2
2356 1 1 0 9 4 3
2357 1 1 0 9 4 4
2358 1 1 0 9 4 5
2359 1 1 0 9 4 6
2360 1 1 0 9 4 7
2361 1 1 0 9 4 8
2362 1 1 0 9 4 9
2363 1 1 0 9 4 10
2364 1 1 0 9 4 11
2365 1 1 0 9 4 12
2366 1 1 0 9 4 13
2367 1 1 0 9 4 14
2368 1 1 0 9 4 15
2369 1 1 0 9 4 16
2370 1 1 0 9 4 17
2371 1 1 0 9 4 18
2372 1 1 0 9 4 19
2373 1 1 0 9 4 20
2374 1 1 0 9 5 0
2375 1 1 0 9 5 1
2376 1 1 0 9 5 2
2377 1 1 0 9 5 3
2378 1 1 0 9 5 4
2379 1 1 0 9 5 5
2380 1 1 0 9 5 6
2381 1 1 0 9 5 7
2382 1 1 0 9 5 8
2383 1 1 0 9 5 9
2384 1 1 0 9 5 10
2385 1 1 0 9 5 11
2386 1 1 0 9 5 12
2387 1 1 0 9 5 13
2388 1 1 0 9 5 14
2389 1 1 0 9 5 15
2390 1 1 0 9 5 16
2391 1 1 0 9 5 17
2392 1 1 0 9 5 18
2393 1 1 0 9 5 19
2394 1 1 0 9 5 20
2395 1 1 0 9 6 0
2396 1 1 0 9 6 1
2397 1 1 0 9 6 2
2398 1 1 0 9 6 3
2399 1 1 0 9 6 4
2400 1 1 0 9 6 5
2401 1 1 0 9 6 6
2402 1 1 0 9 6 7
2403 1 1 0 9 6 8
2404 1 1 0 9 6 9
2405 1 1 0 9 6 10
2406 1 1 0 9 6 11
2407 1 1 0 9 6 12
2408 1 1 0 9 6 13
2409 1 1 0 9 6 14
2410 1 1 0 9 6 15
2411 1 1 0 9 6 16
2412 1 1 0 9 6 17
2413 1 1 0 9 6 18
2414 1 1 0 9 6 19
2415 1 1 0 9 6 20
2416 1 1 0 9 7 0
2417 1 1 0 9 7 1
2418 1 1 0 9 7 2
2419 1 1 0 9 7 3
2420 1 1 0 9 7 4
2421 1 1 0 9 7 5
2422 1 1 0 9 7 6
2423 1 1 0 9 7 7
2424 1 1 0 9 7 8
2425 1 1 0 9 7 9
2426 1 1 0 9 7 10
2427 1 1 0 9 7 11
2428 1 1 0 9 7 12
2429 1 1 0 9 7 13
2430 1 1 0 9 7 14
2431 1 1 0 9 7 15
2432 1 1 0 9 7 16
2433 1 1 0 9 7 17
2434 1 1 0 9 7 18
2435 1 1 0 9 7 19
2436 1 1 0 9 7 20
2437 1 1 0 9 8 0
2438 1 1 0 9 8 1
2439 1 1 0 9 8 2
2440 1 1 0 9 8 3
2441 1 1 0 9 8 4
2442 1 1 0 9 8 5
2443 1 1 0 9 8 6
2444 1 1 0 9 8 7
2445 1 1 0 9 8 8
2446 1 1 0 9 8 9
2447 1 1 0 9 8 10
2448 1 1 0 9 8 11
2449 1 1 0 9 8 12
2450 1 1 0 9 8 13
2451 1 1 0 9 8 14
2452 1 1 0 9 8 15
2453 1 1 0 9 8 16
2454 1 1 0 9 8 17
2455 1 1 0 9 8 18
2456 1 1 0 9 8 19
2457 1 1 0 9 8 20
2458 1 1 0 9 9 0
2459 1 1 0 9 9 1
2460 1 1 0 9 9 2
2461 1 1 0 9 9 3
2462 1 1 0 9 9 4
2463 1 1 0 9 9 5
2464 1 1 0 9 9 6
2465 1 1 0 9 9 7
2466 1 1 0 9 9 8
2467 1 1 0 9 9 9
2468 1 1 0 9 9 10
2469 1 1 0 9 9 11
2470 1 1 0 9 9 12
2471 1 1 0 9 9 13
2472 1 1 0 9 9 14
2473 1 1 0 9 9 15
2474 1 1 0 9 9 16
2475 1 1 0 9 9 17
2476 1 1 0 9 9 18
2477 1 1 0 9 9 19
2478 1 1 0 9 9 20
2479 1 1 0 9 10 0
2480 1 1 0 9 10 1
2481 1 1 0 9 10 2
2482 1 1 0 9 10 3
2483 1 1 0 9 10 4
2484 1 1 0 9 10 5
2485 1 1 0 9 10 6
2486 1 1 0 9 10 7
2487 1 1 0 9 10 8
2488 1 1 0 9 10 9
2489 1 1 0 9 10 10
2490 1 1 0 9 10 11
2491 1 1 0 9 10 12
2492 1 1 0 9 10 13
2493 1 1 0 9 10 14
2494 1 1 0 9 10 15
2495 1 1 0 9 10 16
2496 1 1 0 9 10 17
2497 1 1 0 9 10 18
2498 1 1 0 9 10 19
2499 1 1 0 9 10 20
2500 1 1 0 9 11 0
2501 1 1 0 9 11 1
2502 1 1 0 9 11 2
2503 1 1 0 9 11 3
2504 1 1 0 9 11 4
2505 1 1 0 9 11 5
2506 1 1 0 9 11 6
2507 1 1 0 9 11 7
2508 1 1 0 9 11 8
2509 1 1 0 9 11 9
2510 1 1 0 9 11 10
2511 1 1 0 9 11 11
2512 1 1 0 9 11 12
2513 1 1 0 9 11 13
2514 1 1 0 9 11 14
2515 1 1 0 9 11 15
2516 1 1 0 9 11 16
2517 1 1 0 9 11 17
2518 1 1 0 9 11 18
2519 1 1 0 9 11 19
2520 1 1 0 9 11 20
2521 1 1 0 10 0 0
2522 1 1 0 10 0 1
2523 1 1 0 10 0 2
2524 1 1 0 10 0 3
2525 1 1 0 10 0 4
2526 1 1 0 10 0 5
2527 1 1 0 10 0 6
2528 1 1 0 10 0 7
2529 1 1 0 10 0 8
2530 1 1 0 10 0 9
2531 1 1 0 10 0 10
2532 1 1 0 10 0 11
2533 1 1 0 10 0 12
2534 1 1 0 10 0 13
2535 1 1 0 10 0 14
2536 1 1 0 10 0 15
2537 1 1 0 10 0 16
2538 1 1 0 10 0 17
2539 1 1 0 10 0 18
2540 1 1 0 10 0 19
2541 1 1 0 10 0 20
2542 1 1 0 10 1 0
2543 1 1 0 10 1 1
2544 1 1 0 10 1 2
2545 1 1 0 10 1 3
2546 1 1 0 10 1 4
2547 1 1 0 10 1 5
2548 1 1 0 10 1 6
2549 1 1 0 10 1 7
2550 1 1 0 10 1 8
2551 1 1 0 10 1 9
2552 1 1 0 10 1 10
2553 1 1 0 10 1 11
2554 1 1 0 10 1 12
2555 1 1 0 10 1 13
2556 1 1 0 10 1 14
2557 1 1 0 10 1 15
2558 1 1 0 10 1 16
2559 1 1 0 10 1 17
2560 1 1 0 10 1 18
2561 1 1 0 10 1 19
2562 1 1 0 10 1 20
2563 1 1 0 10 2 0
2564 1 1 0 10 2 1
2565 1 1 0 10 2 2
2566 1 1 0 10 2 3
2567 1 1 0 10 2 4
2568 1 1 0 10 2 5
2569 1 1 0 10 2 6
2570 1 1 0 10 2 7
2571 1 1 0 10 2 8
2572 1 1 0 10 2 9
2573 1 1 0 10 2 10
2574 1 1 0 10 2 11
2575 1 1 0 10 2 12
2576 1 1 0 10 2 13
2577 1 1 0 10 2 14
2578 1 1 0 10 2 15
2579 1 1 0 10 2 16
2580 1 1 0 10 2 17
2581 1 1 0 10 2 18
2582 1 1 0 10 2 19
2583 1 1 0 10 2 20
2584 1 1 0 10 3 0
2585 1 1 0 10 3 1
2586 1 1 0 10 3 2
2587 1 1 0 10 3 3
2588 1 1 0 10 3 4
2589 1 1 0 10 3 5
2590 1 1 0 10 3 6
2591 1 1 0 10 3 7
2592 1 1 0 10 3 8
2593 1 1 0 10 3 9
2594 1 1 0 10 3 10
2595 1 1 0 10 3 11
2596 1 1 0 10 3 12
2597 1 1 0 10 3 13
2598 1 1 0 10 3 14
2599 1 1 0 10 3 15
2600 1 1 0 10 3 16
2601 1 1 0 10 3 17
2602 1 1 0 10 3 18
2603 1 1 0 10 3 19
2604 1 1 0 10 3 20
2605 1 1 0 10 4 0
2606 1 1 0 10 4 1
2607 1 1 0 10 4 2
2608 1 1 0 10 4 3
2609 1 1 0 10 4 4
2610 1 1 0 10 4 5
2611 1 1 0 10 4 6
2612 1 1 0 10 4 7
2613 1 1 0 10 4 8
2614 1 1 0 10 4 9
2615 1 1 0 10 4 10
2616 1 1 0 10 4 11
2617 1 1 0 10 4 12
2618 1 1 0 10 4 13
2619 1 1 0 10 4 14
2620 1 1 0 10 4 15
2621 1 1 0 10 4 16
2622 1 1 0 10 4 17
2623 1 1 0 10 4 18
2624 1 1 0 10 4 19
2625 1 1 0 10 4 20
2626 1 1 0 10 5 0
2627 1 1 0 10 5 1
2628 1 1 0 10 5 2
2629 1 1 0 10 5 3
2630 1 1 0 10 5 4
2631 1 1 0 10 5 5
2632 1 1 0 10 5 6
2633 1 1 0 10 5 7
2634 1 1 0 10 5 8
2635 1 1 0 10 5 9
2636 1 1 0 10 5 10
2637 1 1 0 10 5 11
2638 1 1 0 10 5 12
2639 1 1 0 10 5 13
2640 1 1 0 10 5 14
2641 1 1 0 10 5 15
2642 1 1 0 10 5 16
2643 1 1 0 10 5 17
2644 1 1 0 10 5 18
2645 1 1 0 10 5 19
2646 1 1 0 10 5 20
2647 1 1 0 10 6 0
2648 1 1 0 10 6 1
2649 1 1 0 10 6 2
2650 1 1 0 10 6 3
2651 1 1 0 10 6 4
2652 1 1 0 10 6 5
2653 1 1 0 10 6 6
2654 1 1 0 10 6 7
2655 1 1 0 10 6 8
2656 1 1 0 10 6 9
2657 1 1 0 10 6 10
2658 1 1 0 10 6 11
2659 1 1 0 10 6 12
2660 1 1 0 10 6 13
2661 1 1 0 10 6 14
2662 1 1 0 10 6 15
2663 1 1 0 10 6 16
2664 1 1 0 10 6 17
2665 1 1 0 10 6 18
2666 1 1 0 10 6 19
2667 1 1 0 10 6 20
2668 1 1 0 10 7 0
2669 1 1 0 10 7 1
2670 1 1 0 10 7 2
2671 1 1 0 10 7 3
2672 1 1 0 10 7 4
2673 1 1 0 10 7 5
2674 1 1 0 10 7 6
2675 1 1 0 10 7 7
2676 1 1 0 10 7 8
2677 1 1 0 10 7 9
2678 1 1 0 10 7 10
2679 1 1 0 10 7 11
2680 1 1 0 10 7 12
2681 1 1 0 10 7 13
2682 1 1 0 10 7 14
2683 1 1 0 10 7 15
2684 1 1 0 10 7 16
2685 1 1 0 10 7 17
2686 1 1 0 10 7 18
2687 1 1 0 10 7 19
2688 1 1 0 10 7 20
2689 1 1 0 10 8 0
2690 1 1 0 10 8 1
2691 1 1 0 10 8 2
2692 1 1 0 10 8 3
2693 1 1 0 10 8 4
2694 1 1 0 10 8 5
2695 1 1 0 10 8 6
2696 1 1 0 10 8 7
2697 1 1 0 10 8 8
2698 1 1 0 10 8 9
2699 1 1 0 10 8 10
2700 1 1 0 10 8 11
2701 1 1 0 10 8 12
2702 1 1 0 10 8 13
2703 1 1 0 10 8 14
2704 1 1 0 10 8 15
2705 1 1 0 10 8 16
2706 1 1 0 10 8 17
2707 1 1 0 10 8 18
2708 1 1 0 10 8 19
2709 1 1 0 10 8 20
2710 1 1 0 10 9 0
2711 1 1 0 10 9 1
2712 1 1 0 10 9 2
2713 1 1 0 10 9 3
2714 1 1 0 10 9 4
2715 1 1 0 10 9 5
2716 1 1 0 10 9 6
2717 1 1 0 10 9 7
2718 1 1 0 10 9 8
2719 1 1 0 10 9 9
2720 1 1 0 10 9 10
2721 1 1 0 10 9 11
2722 1 1 0 10 9 12
2723 1 1 0 10 9 13
2724 1 1 0 10 9 14
2725 1 1 0 10 9 15
2726 1 1 0 10 9 16
2727 1 1 0 10 9 17
2728 1 1 0 10 9 18
2729 1 1 0 10 9 19
2730 1 1 0 10 9 20
2731 1 1 0 10 10 0
2732 1 1 0 10 10 1
2733 1 1 0 10 10 2
2734 1 1 0 10 10 3
2735 1 1 0 10 10 4
2736 1 1 0 10 10 5
2737 1 1 0 10 10 6
2738 1 1 0 10 10 7
2739 1 1 0 10 10 8
2740 1 1 0 10 10 9
2741 1 1 0 10 10 10
2742 1 1 0 10 10 11
2743 1 1 0 10 10 12
2744 1 1 0 10 10 13
2745 1 1 0 10 10 14
2746 1 1 0 10 10 15
2747 1 1 0 10 10 16
2748 1 1 0 10 10 17
2749 1 1 0 10 10 18
2750 1 1 0 10 10 19
2751 1 1 0 10 10 20
2752 1 1 0 10 11 0
2753 1 1 0 10 11 1
2754 1 1 0 10 11 2
2755 1 1 0 10 11 3
2756 1 1 0 10 11 4
2757 1 1 0 10 11 5
2758 1 1 0 10 11 6
2759 1 1 0 10 11 7
2760 1 1 0 10 11 8
2761 1 1 0 10 11 9
2762 1 1 0 10 11 10
2763 1 1 0 10 11 11
2764 1 1 0 10 11 12
2765 1 1 0 10 11 13
2766 1 1 0 10 11 14
2767 1 1 0 10 11 15
2768 1 1 0 10 11 16
2769 1 1 0 10 11 17
2770 1 1 0 10 11 18
2771 1 1 0 10 11 19
2772 1 1 0 10 11 20
2773 1 1 0 11 0 0
2774 1 1 0 11 0 1
2775 1 1 0 11 0 2
2776 1 1 0 11 0 3
2777 1 1 0 11 0 4
2778 1 1 0 11 0 5
2779 1 1 0 11 0 6
2780 1 1 0 11 0 7
2781 1 1 0 11 0 8
2782 1 1 0 11 0 9
2783 1 1 0 11 0 10
2784 1 1 0 11 0 11
2785 1 1 0 11 0 12
2786 1 1 0 11 0 13
2787 1 1 0 11 0 14
2788 1 1 0 11 0 15
2789 1 1 0 11 0 16
2790 1 1 0 11 0 17
2791 1 1 0 11 0 18
2792 1 1 0 11 0 19
2793 1 1 0 11 0 20
2794 1 1 0 11 1 0
2795 1 1 0 11 1 1
2796 1 1 0 11 1 2
2797 1 1 0 11 1 3
2798 1 1 0 11 1 4
2799 1 1 0 11 1 5
2800 1 1 0 11 1 6
2801 1 1 0 11 1 7
2802 1 1 0 11 1 8
2803 1 1 0 11 1 9
2804 1 1 0 11 1 10
2805 1 1 0 11 1 11
2806 1 1 0 11 1 12
2807 1 1 0 11 1 13
2808 1 1 0 11 1 14
2809 1 1 0 11 1 15
2810 1 1 0 11 1 16
2811 1 1 0 11 1 17
2812 1 1 0 11 1 18
2813 1 1 0 11 1 19
2814 1 1 0 11 1 20
2815 1 1 0 11 2 0
2816 1 1 0 11 2 1
2817 1 1 0 11 2 2
2818 1 1 0 11 2 3
2819 1 1 0 11 2 4
2820 1 1 0 11 2 5
2821 1 1 0 11 2 6
2822 1 1 0 11 2 7
2823 1 1 0 11 2 8
2824 1 1 0 11 2 9
2825 1 1 0 11 2 10
2826 1 1 0 11 2 11
2827 1 1 0 11 2 12
2828 1 1 0 11 2 13
2829 1 1 0 11 2 14
2830 1 1 0 11 2 15
2831 1 1 0 11 2 16
2832 1 1 0 11 2 17
2833 1 1 0 11 2 18
2834 1 1 0 11 2 19
2835 1 1 0 11 2 20
2836 1 1 0 11 3 0
2837 1 1 0 11 3 1
2838 1 1 0 11 3 2
2839 1 1 0 11 3 3
2840 1 1 0 11 3 4
2841 1 1 0 11 3 5
2842 1 1 0 11 3 6
2843 1 1 0 11 3 7
2844 1 1 0 11 3 8
2845 1 1 0 11 3 9
2846 1 1 0 11 3 10
2847 1 1 0 11 3 11
2848 1 1 0 11 3 12
2849 1 1 0 11 3 13
2850 1 1 0 11 3 14
2851 1 1 0 11 3 15
2852 1 1 0 11 3 16
2853 1 1 0 11 3 17
2854 1 1 0 11 3 18
2855 1 1 0 11 3 19
2856 1 1 0 11 3 20
2857 1 1 0 11 4 0
