orbit1 orbit2 k3 k2 k1 tau DenDen error
1 1 0 6 10 18 0.57421621 0.00567546
1 1 0 6 10 19 0.61795146 0.00550754
1 1 0 6 10 20 0.66313347 0.00673851
1 1 0 6 11 0 0.63157624 0.00452082
1 1 0 6 11 1 0.58692250 0.00592946
1 1 0 6 11 2 0.54945469 0.00627681
1 1 0 6 11 3 0.51741770 0.00886299
1 1 0 6 11 4 0.49081951 0.00589490
1 1 0 6 11 5 0.46235775 0.00616372
1 1 0 6 11 6 0.46057212 0.00782690
1 1 0 6 11 7 0.44401116 0.00612494
1 1 0 6 11 8 0.43702078 0.00499986
1 1 0 6 11 9 0.44269223 0.00584747
1 1 0 6 11 10 0.43814848 0.00518985
1 1 0 6 11 11 0.43383531 0.00549993
1 1 0 6 11 12 0.44225863 0.00614904
1 1 0 6 11 13 0.44805608 0.00677264
1 1 0 6 11 14 0.45039898 0.00386185
1 1 0 6 11 15 0.46948712 0.00508392
1 1 0 6 11 16 0.49653496 0.00638720
1 1 0 6 11 17 0.51860256 0.00506385
1 1 0 6 11 18 0.55027603 0.00540063
1 1 0 6 11 19 0.58423780 0.00706001
1 1 0 6 11 20 0.63157624 0.00452082
1 1 0 7 0 0 0.60700762 0.00485045
1 1 0 7 0 1 0.56802182 0.00404634
1 1 0 7 0 2 0.52234017 0.00489126
1 1 0 7 0 3 0.50242255 0.00500725
1 1 0 7 0 4 0.47844265 0.00493978
1 1 0 7 0 5 0.47139477 0.00414857
1 1 0 7 0 6 0.44654484 0.00399461
1 1 0 7 0 7 0.44332963 0.00391404
1 1 0 7 0 8 0.43324020 0.00524467
1 1 0 7 0 9 0.42824926 0.00377434
1 1 0 7 0 10 0.42805999 0.00378688
1 1 0 7 0 11 0.43373825 0.00587471
1 1 0 7 0 12 0.43140928 0.00568396
1 1 0 7 0 13 0.44289115 0.00440624
1 1 0 7 0 14 0.44733798 0.00407104
1 1 0 7 0 15 0.46993531 0.00572620
1 1 0 7 0 16 0.47739605 0.00540381
1 1 0 7 0 17 0.50472902 0.00430073
1 1 0 7 0 18 0.53011794 0.00613209
1 1 0 7 0 19 0.56406463 0.00454807
1 1 0 7 0 20 0.60700762 0.00485045
1 1 0 7 1 0 0.62474698 0.00862970
1 1 0 7 1 1 0.58039179 0.00540481
1 1 0 7 1 2 0.53711582 0.00494499
1 1 0 7 1 3 0.50874968 0.00787449
1 1 0 7 1 4 0.49151022 0.00653215
1 1 0 7 1 5 0.46570371 0.00655001
1 1 0 7 1 6 0.45317154 0.00806127
1 1 0 7 1 7 0.44750220 0.00717506
1 1 0 7 1 8 0.43499281 0.00523739
1 1 0 7 1 9 0.43159783 0.00694144
1 1 0 7 1 10 0.43354528 0.00744904
1 1 0 7 1 11 0.43491776 0.00700293
1 1 0 7 1 12 0.44171513 0.00705363
1 1 0 7 1 13 0.44915316 0.00361622
1 1 0 7 1 14 0.45419815 0.00553266
1 1 0 7 1 15 0.46974375 0.00703855
1 1 0 7 1 16 0.49099020 0.00883404
1 1 0 7 1 17 0.51249373 0.00641240
1 1 0 7 1 18 0.54016080 0.00638063
1 1 0 7 1 19 0.57037535 0.00770929
1 1 0 7 1 20 0.62474698 0.00862970
1 1 0 7 2 0 0.65536893 0.00838717
1 1 0 7 2 1 0.59813513 0.00685699
1 1 0 7 2 2 0.55899491 0.01041679
1 1 0 7 2 3 0.53451522 0.00826869
1 1 0 7 2 4 0.50451480 0.00737673
1 1 0 7 2 5 0.49168421 0.00864469
1 1 0 7 2 6 0.46893807 0.00443243
1 1 0 7 2 7 0.46548564 0.00739049
1 1 0 7 2 8 0.45260338 0.00605054
1 1 0 7 2 9 0.44588001 0.00672369
1 1 0 7 2 10 0.44517967 0.00739808
1 1 0 7 2 11 0.44160683 0.00564563
1 1 0 7 2 12 0.44936106 0.00830944
1 1 0 7 2 13 0.45793258 0.00685157
1 1 0 7 2 14 0.47005399 0.00667256
1 1 0 7 2 15 0.48788205 0.00596308
1 1 0 7 2 16 0.51277353 0.00794822
1 1 0 7 2 17 0.52882987 0.00800502
1 1 0 7 2 18 0.56308104 0.00717101
1 1 0 7 2 19 0.61341526 0.00566783
1 1 0 7 2 20 0.65536893 0.00838717
1 1 0 7 3 0 0.71324185 0.00345068
1 1 0 7 3 1 0.64354646 0.00489546
1 1 0 7 3 2 0.60036428 0.00744576
1 1 0 7 3 3 0.55666611 0.00488242
1 1 0 7 3 4 0.53675056 0.00749717
1 1 0 7 3 5 0.50899471 0.00373266
1 1 0 7 3 6 0.49701079 0.00632341
1 1 0 7 3 7 0.48574827 0.00634170
1 1 0 7 3 8 0.47119815 0.00852436
1 1 0 7 3 9 0.47057061 0.00596412
1 1 0 7 3 10 0.46142971 0.00871476
1 1 0 7 3 11 0.46291918 0.00533012
1 1 0 7 3 12 0.47651320 0.00608524
1 1 0 7 3 13 0.48177055 0.00646678
1 1 0 7 3 14 0.50080276 0.00429970
1 1 0 7 3 15 0.50729432 0.00864556
1 1 0 7 3 16 0.53221711 0.00688115
1 1 0 7 3 17 0.56653848 0.00428715
1 1 0 7 3 18 0.59654312 0.00364653
1 1 0 7 3 19 0.65654432 0.00667856
1 1 0 7 3 20 0.71324185 0.00345068
1 1 0 7 4 0 0.78773907 0.00640731
1 1 0 7 4 1 0.71426979 0.00659475
1 1 0 7 4 2 0.65152846 0.00786544
1 1 0 7 4 3 0.61238968 0.00491402
1 1 0 7 4 4 0.57805275 0.00547945
1 1 0 7 4 5 0.55744210 0.00460384
1 1 0 7 4 6 0.53322570 0.00687584
1 1 0 7 4 7 0.51519863 0.00471675
1 1 0 7 4 8 0.50913507 0.00434994
1 1 0 7 4 9 0.50857031 0.00585504
1 1 0 7 4 10 0.50948375 0.00616317
1 1 0 7 4 11 0.50137962 0.00620116
1 1 0 7 4 12 0.51328096 0.00875209
1 1 0 7 4 13 0.52484246 0.00348437
1 1 0 7 4 14 0.53333901 0.00649298
1 1 0 7 4 15 0.55626540 0.00277476
1 1 0 7 4 16 0.57757089 0.00665711
1 1 0 7 4 17 0.60422305 0.00679094
1 1 0 7 4 18 0.64644437 0.00596397
1 1 0 7 4 19 0.70539661 0.00431338
1 1 0 7 4 20 0.78773907 0.00640731
1 1 0 7 5 0 0.84492292 0.00659280
1 1 0 7 5 1 0.76506727 0.00397286
1 1 0 7 5 2 0.70406999 0.00752146
1 1 0 7 5 3 0.66324175 0.00840599
1 1 0 7 5 4 0.62046022 0.00642975
1 1 0 7 5 5 0.59830383 0.00944612
1 1 0 7 5 6 0.57191188 0.00720618
1 1 0 7 5 7 0.56108269 0.00737789
1 1 0 7 5 8 0.55101875 0.00619954
1 1 0 7 5 9 0.55234057 0.00850523
1 1 0 7 5 10 0.54583062 0.00827671
1 1 0 7 5 11 0.54335896 0.00861104
1 1 0 7 5 12 0.54629948 0.00719522
1 1 0 7 5 13 0.55968336 0.00731110
1 1 0 7 5 14 0.57432431 0.00674613
1 1 0 7 5 15 0.59839869 0.00781530
1 1 0 7 5 16 0.61978939 0.00855981
1 1 0 7 5 17 0.65482396 0.00858382
1 1 0 7 5 18 0.70681185 0.01004654
1 1 0 7 5 19 0.77634970 0.00796715
1 1 0 7 5 20 0.84492292 0.00659280
1 1 0 7 6 0 0.84986858 0.00648134
1 1 0 7 6 1 0.76917108 0.00331627
1 1 0 7 6 2 0.70732835 0.00647354
1 1 0 7 6 3 0.65650508 0.00515214
1 1 0 7 6 4 0.62620492 0.00547156
1 1 0 7 6 5 0.59975527 0.00827119
1 1 0 7 6 6 0.57401733 0.00678157
1 1 0 7 6 7 0.56387353 0.00903384
1 1 0 7 6 8 0.54824993 0.00604113
1 1 0 7 6 9 0.54401953 0.00488572
1 1 0 7 6 10 0.55046831 0.00577341
1 1 0 7 6 11 0.54579210 0.00608306
1 1 0 7 6 12 0.54990933 0.00647846
1 1 0 7 6 13 0.56120366 0.00827008
1 1 0 7 6 14 0.58190598 0.00436891
1 1 0 7 6 15 0.59414882 0.00681220
1 1 0 7 6 16 0.62750426 0.00851969
1 1 0 7 6 17 0.66423735 0.00675152
1 1 0 7 6 18 0.70753216 0.00513978
1 1 0 7 6 19 0.77586066 0.00761315
1 1 0 7 6 20 0.84986858 0.00648134
1 1 0 7 7 0 0.84087974 0.00827573
1 1 0 7 7 1 0.75557271 0.00836928
1 1 0 7 7 2 0.69550560 0.00864246
1 1 0 7 7 3 0.64942022 0.00805741
1 1 0 7 7 4 0.61951477 0.00545186
1 1 0 7 7 5 0.59836581 0.00819806
1 1 0 7 7 6 0.56972745 0.00848196
1 1 0 7 7 7 0.55053679 0.00586390
1 1 0 7 7 8 0.55136619 0.00610239
1 1 0 7 7 9 0.54425226 0.00783772
1 1 0 7 7 10 0.54228526 0.00573354
1 1 0 7 7 11 0.54515871 0.00922443
1 1 0 7 7 12 0.54248780 0.00831310
1 1 0 7 7 13 0.55409310 0.00880759
1 1 0 7 7 14 0.56473044 0.00997475
1 1 0 7 7 15 0.58528589 0.00769215
1 1 0 7 7 16 0.62324022 0.00687122
1 1 0 7 7 17 0.64648344 0.00665192
1 1 0 7 7 18 0.69640507 0.00932281
1 1 0 7 7 19 0.75573746 0.00762374
1 1 0 7 7 20 0.84087974 0.00827573
1 1 0 7 8 0 0.79158825 0.00714333
1 1 0 7 8 1 0.71022496 0.00506537
1 1 0 7 8 2 0.66021380 0.00961269
1 1 0 7 8 3 0.61628469 0.00781125
1 1 0 7 8 4 0.58819478 0.00779845
1 1 0 7 8 5 0.56066478 0.00758730
1 1 0 7 8 6 0.54676005 0.00865673
1 1 0 7 8 7 0.53095055 0.00807397
1 1 0 7 8 8 0.52477803 0.00777205
1 1 0 7 8 9 0.51905079 0.00903974
1 1 0 7 8 10 0.51451028 0.00736500
1 1 0 7 8 11 0.51897593 0.00789303
1 1 0 7 8 12 0.52016063 0.00881118
1 1 0 7 8 13 0.52559147 0.00820959
1 1 0 7 8 14 0.54361586 0.00757634
1 1 0 7 8 15 0.56464891 0.00734320
1 1 0 7 8 16 0.58776373 0.00668927
1 1 0 7 8 17 0.61507165 0.00680113
1 1 0 7 8 18 0.65771639 0.00879850
1 1 0 7 8 19 0.72702681 0.00840582
1 1 0 7 8 20 0.79158825 0.00714333
1 1 0 7 9 0 0.73145853 0.00557185
1 1 0 7 9 1 0.65687399 0.00478200
1 1 0 7 9 2 0.61454584 0.00422173
1 1 0 7 9 3 0.57512659 0.00146836
1 1 0 7 9 4 0.54508687 0.00603272
1 1 0 7 9 5 0.52081257 0.00750134
1 1 0 7 9 6 0.50526967 0.00489806
1 1 0 7 9 7 0.48662749 0.00331657
1 1 0 7 9 8 0.47595639 0.00448038
1 1 0 7 9 9 0.48032289 0.00689180
1 1 0 7 9 10 0.47864854 0.00440525
1 1 0 7 9 11 0.47877159 0.00754553
1 1 0 7 9 12 0.48414930 0.00448037
1 1 0 7 9 13 0.49718389 0.00601580
1 1 0 7 9 14 0.50680114 0.00630939
1 1 0 7 9 15 0.51518408 0.00295530
1 1 0 7 9 16 0.54281720 0.00755888
1 1 0 7 9 17 0.57047208 0.00465806
1 1 0 7 9 18 0.60526010 0.00741070
1 1 0 7 9 19 0.65367890 0.00350955
1 1 0 7 9 20 0.73145853 0.00557185
1 1 0 7 10 0 0.65842982 0.00522170
1 1 0 7 10 1 0.61182288 0.00652702
1 1 0 7 10 2 0.56677439 0.00334959
1 1 0 7 10 3 0.52683883 0.00298708
1 1 0 7 10 4 0.50561644 0.00805201
1 1 0 7 10 5 0.48995704 0.00637036
1 1 0 7 10 6 0.46995558 0.00581031
1 1 0 7 10 7 0.46131384 0.00519687
1 1 0 7 10 8 0.45537104 0.00563975
1 1 0 7 10 9 0.45081893 0.00643413
1 1 0 7 10 10 0.44885120 0.00505953
1 1 0 7 10 11 0.45362477 0.00810956
1 1 0 7 10 12 0.45100501 0.00483479
1 1 0 7 10 13 0.47322549 0.00595937
1 1 0 7 10 14 0.47608468 0.00712655
1 1 0 7 10 15 0.49088715 0.00515116
1 1 0 7 10 16 0.50319399 0.00557338
1 1 0 7 10 17 0.53331039 0.00639624
1 1 0 7 10 18 0.56955191 0.00627723
1 1 0 7 10 19 0.61470394 0.00469840
1 1 0 7 10 20 0.65842982 0.00522170
1 1 0 7 11 0 0.62395165 0.00870797
1 1 0 7 11 1 0.58052025 0.00726625
1 1 0 7 11 2 0.54077235 0.01008951
1 1 0 7 11 3 0.51140499 0.00851337
1 1 0 7 11 4 0.48260943 0.00829747
1 1 0 7 11 5 0.46680792 0.00987568
1 1 0 7 11 6 0.44927356 0.01262755
1 1 0 7 11 7 0.44804385 0.00709467
1 1 0 7 11 8 0.43849215 0.00964600
1 1 0 7 11 9 0.44071987 0.00575839
1 1 0 7 11 10 0.43462338 0.00674968
1 1 0 7 11 11 0.43072604 0.01108149
1 1 0 7 11 12 0.43639673 0.00964697
1 1 0 7 11 13 0.44317156 0.00648134
1 1 0 7 11 14 0.44672117 0.00718604
1 1 0 7 11 15 0.47251742 0.00882255
1 1 0 7 11 16 0.48713532 0.00860901
1 1 0 7 11 17 0.50622145 0.00815132
1 1 0 7 11 18 0.54436732 0.00912636
1 1 0 7 11 19 0.58471510 0.01025477
1 1 0 7 11 20 0.62395165 0.00870797
1 1 0 8 0 0 0.57716913 0.00589559
1 1 0 8 0 1 0.53266121 0.00753564
1 1 0 8 0 2 0.51570130 0.00457574
1 1 0 8 0 3 0.49265391 0.00693427
1 1 0 8 0 4 0.47080284 0.00703746
1 1 0 8 0 5 0.45780961 0.00571686
1 1 0 8 0 6 0.43884779 0.00590861
1 1 0 8 0 7 0.43263484 0.00508250
1 1 0 8 0 8 0.44137942 0.00514882
1 1 0 8 0 9 0.43269253 0.00655836
1 1 0 8 0 10 0.42962619 0.00451005
1 1 0 8 0 11 0.43038678 0.00696926
1 1 0 8 0 12 0.43424128 0.00287834
1 1 0 8 0 13 0.44163138 0.00443176
1 1 0 8 0 14 0.43957882 0.00564455
1 1 0 8 0 15 0.46198369 0.00785609
1 1 0 8 0 16 0.46909677 0.00736218
1 1 0 8 0 17 0.49046354 0.00586447
1 1 0 8 0 18 0.51568057 0.00302394
1 1 0 8 0 19 0.54512942 0.00621571
1 1 0 8 0 20 0.57716913 0.00589559
1 1 0 8 1 0 0.58994278 0.00590290
1 1 0 8 1 1 0.54259575 0.00399346
1 1 0 8 1 2 0.51675046 0.00690618
1 1 0 8 1 3 0.50364694 0.00546429
1 1 0 8 1 4 0.48172388 0.00591616
1 1 0 8 1 5 0.45507410 0.00599650
1 1 0 8 1 6 0.44325565 0.00724352
1 1 0 8 1 7 0.44727511 0.00507507
1 1 0 8 1 8 0.43496961 0.00648215
1 1 0 8 1 9 0.42579322 0.00898737
1 1 0 8 1 10 0.42781072 0.00406135
1 1 0 8 1 11 0.43295002 0.00768980
1 1 0 8 1 12 0.43305874 0.00536638
1 1 0 8 1 13 0.43654909 0.00475873
1 1 0 8 1 14 0.44707304 0.00596236
1 1 0 8 1 15 0.46845856 0.00694829
1 1 0 8 1 16 0.48025023 0.00616108
1 1 0 8 1 17 0.49630714 0.00433763
1 1 0 8 1 18 0.52074523 0.00583883
1 1 0 8 1 19 0.54963721 0.00439399
1 1 0 8 1 20 0.58994278 0.00590290
1 1 0 8 2 0 0.62744860 0.00408931
1 1 0 8 2 1 0.57400599 0.00371068
1 1 0 8 2 2 0.53403952 0.00626465
1 1 0 8 2 3 0.52157122 0.00701210
1 1 0 8 2 4 0.48490056 0.00631498
1 1 0 8 2 5 0.46637079 0.00650471
1 1 0 8 2 6 0.46663775 0.00503038
1 1 0 8 2 7 0.46005937 0.00626100
1 1 0 8 2 8 0.44532683 0.00481777
1 1 0 8 2 9 0.43859313 0.00552559
1 1 0 8 2 10 0.43984965 0.00428077
1 1 0 8 2 11 0.44263672 0.00350373
1 1 0 8 2 12 0.44082814 0.00562436
1 1 0 8 2 13 0.45249331 0.00711708
1 1 0 8 2 14 0.45920198 0.00636612
1 1 0 8 2 15 0.47036895 0.00650439
1 1 0 8 2 16 0.49114149 0.00339633
1 1 0 8 2 17 0.51266108 0.00665140
1 1 0 8 2 18 0.54171604 0.00442614
1 1 0 8 2 19 0.58218352 0.00616036
1 1 0 8 2 20 0.62744860 0.00408931
1 1 0 8 3 0 0.69013214 0.00544677
1 1 0 8 3 1 0.63037376 0.00622825
1 1 0 8 3 2 0.58614389 0.00638788
1 1 0 8 3 3 0.54761878 0.00753158
1 1 0 8 3 4 0.52223279 0.00545029
1 1 0 8 3 5 0.51125973 0.00538192
1 1 0 8 3 6 0.48513742 0.00644764
1 1 0 8 3 7 0.47501689 0.00495595
1 1 0 8 3 8 0.46667578 0.00371097
1 1 0 8 3 9 0.48038025 0.00661449
1 1 0 8 3 10 0.46867055 0.00692148
1 1 0 8 3 11 0.46420844 0.00445980
1 1 0 8 3 12 0.47393865 0.00731855
1 1 0 8 3 13 0.48036348 0.00423084
1 1 0 8 3 14 0.49061983 0.00572766
1 1 0 8 3 15 0.49916233 0.00402178
1 1 0 8 3 16 0.52293024 0.00570508
1 1 0 8 3 17 0.55074769 0.00633751
1 1 0 8 3 18 0.58105398 0.00763012
1 1 0 8 3 19 0.63275684 0.00591807
1 1 0 8 3 20 0.69013214 0.00544677
1 1 0 8 4 0 0.74449470 0.00716901
1 1 0 8 4 1 0.67743443 0.00365409
1 1 0 8 4 2 0.63040848 0.00735013
1 1 0 8 4 3 0.59167755 0.00544805
1 1 0 8 4 4 0.56239144 0.00929030
1 1 0 8 4 5 0.53327349 0.00665445
1 1 0 8 4 6 0.52718827 0.00636510
1 1 0 8 4 7 0.50903971 0.00768697
1 1 0 8 4 8 0.49771206 0.00665924
1 1 0 8 4 9 0.50093330 0.00902018
1 1 0 8 4 10 0.48394289 0.00690291
1 1 0 8 4 11 0.49475448 0.00847679
1 1 0 8 4 12 0.50866990 0.00635181
1 1 0 8 4 13 0.50858905 0.00864544
1 1 0 8 4 14 0.52275087 0.00495483
1 1 0 8 4 15 0.53595428 0.00672558
1 1 0 8 4 16 0.55966440 0.00649099
1 1 0 8 4 17 0.59162172 0.00656570
1 1 0 8 4 18 0.63307399 0.00734704
1 1 0 8 4 19 0.67659163 0.00688447
1 1 0 8 4 20 0.74449470 0.00716901
1 1 0 8 5 0 0.79529557 0.00776058
1 1 0 8 5 1 0.71392019 0.00769287
1 1 0 8 5 2 0.65840150 0.00748620
1 1 0 8 5 3 0.61621132 0.00784185
1 1 0 8 5 4 0.58183191 0.00636134
1 1 0 8 5 5 0.55780985 0.00728836
1 1 0 8 5 6 0.54806680 0.00725545
1 1 0 8 5 7 0.52689129 0.00640633
1 1 0 8 5 8 0.52903364 0.00641135
1 1 0 8 5 9 0.51294963 0.00763880
1 1 0 8 5 10 0.50757338 0.00810172
1 1 0 8 5 11 0.51290576 0.00788297
1 1 0 8 5 12 0.50954379 0.00527648
1 1 0 8 5 13 0.53305479 0.00665311
1 1 0 8 5 14 0.54423249 0.00830135
1 1 0 8 5 15 0.56665453 0.00942972
1 1 0 8 5 16 0.58103761 0.00805818
1 1 0 8 5 17 0.61040430 0.00899447
1 1 0 8 5 18 0.64866622 0.00614718
1 1 0 8 5 19 0.71877910 0.00808050
1 1 0 8 5 20 0.79529557 0.00776058
1 1 0 8 6 0 0.80812744 0.00734904
1 1 0 8 6 1 0.73389308 0.00611047
1 1 0 8 6 2 0.67928439 0.00716349
1 1 0 8 6 3 0.63339912 0.00572527
1 1 0 8 6 4 0.60074819 0.00782638
1 1 0 8 6 5 0.57941979 0.00745957
1 1 0 8 6 6 0.54793418 0.00716603
1 1 0 8 6 7 0.53742804 0.00840129
1 1 0 8 6 8 0.52999888 0.00786434
1 1 0 8 6 9 0.51742630 0.00536640
1 1 0 8 6 10 0.52000608 0.00727985
1 1 0 8 6 11 0.52105549 0.00770675
1 1 0 8 6 12 0.52642880 0.00747454
1 1 0 8 6 13 0.54379619 0.00687964
1 1 0 8 6 14 0.55579184 0.00754569
1 1 0 8 6 15 0.57956442 0.00636544
1 1 0 8 6 16 0.59384434 0.00520281
1 1 0 8 6 17 0.63041157 0.00893855
1 1 0 8 6 18 0.67478677 0.00596706
1 1 0 8 6 19 0.73167853 0.00619836
1 1 0 8 6 20 0.80812744 0.00734904
1 1 0 8 7 0 0.79321160 0.00641576
1 1 0 8 7 1 0.71540689 0.00546987
1 1 0 8 7 2 0.66070615 0.00618404
1 1 0 8 7 3 0.61798912 0.00989404
1 1 0 8 7 4 0.58660081 0.00632420
1 1 0 8 7 5 0.57246522 0.00525176
1 1 0 8 7 6 0.54639816 0.00833694
1 1 0 8 7 7 0.53495562 0.00733230
1 1 0 8 7 8 0.51863331 0.00564856
1 1 0 8 7 9 0.51586915 0.00382350
1 1 0 8 7 10 0.51405633 0.00594589
1 1 0 8 7 11 0.52025379 0.00844497
1 1 0 8 7 12 0.52367206 0.00625316
1 1 0 8 7 13 0.53387682 0.00624820
1 1 0 8 7 14 0.55212866 0.00701872
1 1 0 8 7 15 0.56516912 0.00685312
1 1 0 8 7 16 0.58814106 0.00780186
1 1 0 8 7 17 0.62217291 0.00673389
1 1 0 8 7 18 0.66371518 0.00907510
1 1 0 8 7 19 0.72025762 0.00587262
1 1 0 8 7 20 0.79321160 0.00641576
1 1 0 8 8 0 0.73518727 0.00437911
1 1 0 8 8 1 0.66721324 0.00652904
1 1 0 8 8 2 0.61727465 0.00505523
1 1 0 8 8 3 0.57123420 0.00625472
1 1 0 8 8 4 0.54437797 0.00667498
1 1 0 8 8 5 0.52136540 0.00627800
1 1 0 8 8 6 0.50909630 0.00410879
1 1 0 8 8 7 0.49479103 0.00654621
1 1 0 8 8 8 0.48567057 0.00790220
1 1 0 8 8 9 0.48816432 0.00619232
1 1 0 8 8 10 0.47825766 0.00631852
1 1 0 8 8 11 0.48095408 0.00602679
1 1 0 8 8 12 0.47992641 0.00851025
1 1 0 8 8 13 0.49948473 0.00574792
1 1 0 8 8 14 0.50236562 0.00701612
1 1 0 8 8 15 0.53354596 0.00544400
1 1 0 8 8 16 0.54990414 0.00460561
1 1 0 8 8 17 0.57369179 0.00588244
1 1 0 8 8 18 0.61745377 0.00555788
1 1 0 8 8 19 0.67097613 0.00593622
1 1 0 8 8 20 0.73518727 0.00437911
1 1 0 8 9 0 0.68177074 0.00715540
1 1 0 8 9 1 0.63051248 0.00602440
1 1 0 8 9 2 0.58891450 0.00602227
1 1 0 8 9 3 0.55294318 0.00627269
1 1 0 8 9 4 0.52095830 0.00586369
1 1 0 8 9 5 0.50518534 0.00486264
1 1 0 8 9 6 0.49384921 0.00421324
1 1 0 8 9 7 0.47853785 0.00605790
1 1 0 8 9 8 0.46834615 0.00474419
1 1 0 8 9 9 0.46717291 0.00519183
1 1 0 8 9 10 0.46615757 0.00586519
1 1 0 8 9 11 0.48023792 0.00469856
1 1 0 8 9 12 0.47338831 0.00767709
1 1 0 8 9 13 0.47616214 0.00587936
1 1 0 8 9 14 0.49123339 0.00655769
1 1 0 8 9 15 0.50286184 0.00569982
1 1 0 8 9 16 0.52311949 0.00666422
1 1 0 8 9 17 0.54837957 0.00534029
1 1 0 8 9 18 0.57644581 0.00588976
1 1 0 8 9 19 0.63185625 0.00831083
1 1 0 8 9 20 0.68177074 0.00715540
1 1 0 8 10 0 0.62785222 0.00762699
1 1 0 8 10 1 0.58648503 0.00529748
1 1 0 8 10 2 0.55161318 0.00590810
1 1 0 8 10 3 0.51844810 0.00773541
1 1 0 8 10 4 0.50268806 0.00351575
1 1 0 8 10 5 0.48169476 0.00394983
1 1 0 8 10 6 0.46506573 0.00463909
1 1 0 8 10 7 0.46460313 0.00558643
1 1 0 8 10 8 0.45075741 0.00512136
1 1 0 8 10 9 0.44997837 0.00534355
1 1 0 8 10 10 0.44476849 0.00488370
1 1 0 8 10 11 0.45149383 0.00725202
1 1 0 8 10 12 0.45396458 0.00493044
1 1 0 8 10 13 0.46029318 0.00865867
1 1 0 8 10 14 0.46398754 0.00561584
1 1 0 8 10 15 0.48026459 0.00312585
1 1 0 8 10 16 0.49661109 0.00670204
1 1 0 8 10 17 0.52610516 0.00383744
1 1 0 8 10 18 0.55504932 0.00602682
1 1 0 8 10 19 0.58236869 0.00827417
1 1 0 8 10 20 0.62785222 0.00762699
1 1 0 8 11 0 0.58596458 0.00421185
1 1 0 8 11 1 0.55381230 0.00678722
1 1 0 8 11 2 0.51905087 0.00304320
1 1 0 8 11 3 0.49132781 0.00647084
1 1 0 8 11 4 0.47768537 0.00895425
1 1 0 8 11 5 0.46103547 0.00604508
1 1 0 8 11 6 0.44337964 0.00578917
1 1 0 8 11 7 0.43412534 0.00493259
1 1 0 8 11 8 0.43034097 0.00645157
1 1 0 8 11 9 0.43183380 0.00736427
1 1 0 8 11 10 0.42022639 0.00412587
1 1 0 8 11 11 0.42265308 0.00477673
1 1 0 8 11 12 0.43499519 0.00651813
1 1 0 8 11 13 0.44793618 0.00487592
1 1 0 8 11 14 0.45009466 0.00943029
1 1 0 8 11 15 0.45927812 0.00682068
1 1 0 8 11 16 0.46486658 0.00621117
1 1 0 8 11 17 0.49221181 0.00544414
1 1 0 8 11 18 0.51200171 0.00471870
1 1 0 8 11 19 0.54414632 0.00602158
1 1 0 8 11 20 0.58596458 0.00421185
1 1 0 9 0 0 0.51947299 0.00724010
1 1 0 9 0 1 0.49706162 0.00720459
1 1 0 9 0 2 0.46484159 0.00679066
1 1 0 9 0 3 0.46468818 0.00707238
1 1 0 9 0 4 0.43919180 0.00705514
1 1 0 9 0 5 0.42821251 0.00817247
1 1 0 9 0 6 0.42887226 0.00591807
1 1 0 9 0 7 0.42820480 0.00712190
1 1 0 9 0 8 0.41236269 0.00786770
1 1 0 9 0 9 0.41139623 0.00620461
1 1 0 9 0 10 0.40970047 0.00603399
1 1 0 9 0 11 0.41327099 0.00724918
1 1 0 9 0 12 0.41079924 0.00810943
1 1 0 9 0 13 0.42124316 0.00485054
1 1 0 9 0 14 0.42563811 0.00484714
1 1 0 9 0 15 0.43503416 0.00484251
1 1 0 9 0 16 0.44191980 0.00798510
1 1 0 9 0 17 0.46329898 0.00595225
1 1 0 9 0 18 0.48499277 0.00750370
1 1 0 9 0 19 0.49919835 0.00496074
1 1 0 9 0 20 0.51947299 0.00724010
1 1 0 9 1 0 0.54051010 0.00607513
1 1 0 9 1 1 0.51466814 0.00564247
1 1 0 9 1 2 0.48657871 0.00677190
1 1 0 9 1 3 0.46820121 0.00642275
1 1 0 9 1 4 0.46156282 0.00800699
1 1 0 9 1 5 0.44876277 0.00443441
1 1 0 9 1 6 0.43314603 0.00469650
1 1 0 9 1 7 0.42859484 0.00562795
1 1 0 9 1 8 0.42273107 0.00635589
1 1 0 9 1 9 0.42535133 0.00496638
1 1 0 9 1 10 0.41409882 0.00753852
1 1 0 9 1 11 0.42359369 0.00409090
1 1 0 9 1 12 0.43012115 0.00498790
1 1 0 9 1 13 0.42855974 0.00511355
1 1 0 9 1 14 0.43434748 0.00522951
1 1 0 9 1 15 0.44068137 0.00508739
1 1 0 9 1 16 0.45299453 0.00442398
1 1 0 9 1 17 0.47019084 0.00574921
1 1 0 9 1 18 0.48795270 0.00491190
1 1 0 9 1 19 0.50872913 0.00457566
1 1 0 9 1 20 0.54051010 0.00607513
1 1 0 9 2 0 0.57047725 0.00902608
1 1 0 9 2 1 0.53456627 0.00622703
1 1 0 9 2 2 0.50975825 0.00477125
1 1 0 9 2 3 0.48549105 0.00739250
1 1 0 9 2 4 0.46620788 0.00482735
1 1 0 9 2 5 0.45579439 0.00552565
1 1 0 9 2 6 0.44006458 0.00479553
1 1 0 9 2 7 0.43339412 0.00566274
1 1 0 9 2 8 0.42755157 0.00596271
1 1 0 9 2 9 0.42319857 0.00801293
1 1 0 9 2 10 0.42591770 0.00554056
1 1 0 9 2 11 0.42225926 0.00703971
